"Rec..","Date","Time","Temperature.degC.","Pressure.psi.","day","month","year","DOY"
3323,2023-03-20,"0:48:20",4.69,0.189,20,3,2023,79
3324,2023-03-20,"0:53:20",4.69,0.189,20,3,2023,79
3325,2023-03-20,"0:58:20",4.69,0.189,20,3,2023,79
3326,2023-03-20,"1:03:20",4.69,0.187,20,3,2023,79
3327,2023-03-20,"1:08:20",4.69,0.188,20,3,2023,79
3328,2023-03-20,"1:13:20",4.69,0.19,20,3,2023,79
3329,2023-03-20,"1:18:20",4.69,0.189,20,3,2023,79
3330,2023-03-20,"1:23:20",4.69,0.189,20,3,2023,79
3331,2023-03-20,"1:28:20",4.69,0.189,20,3,2023,79
3332,2023-03-20,"1:33:20",4.69,0.19,20,3,2023,79
3333,2023-03-20,"1:38:20",4.69,0.189,20,3,2023,79
3334,2023-03-20,"1:43:20",4.69,0.189,20,3,2023,79
3335,2023-03-20,"1:48:20",4.69,0.189,20,3,2023,79
3336,2023-03-20,"1:53:20",4.69,0.189,20,3,2023,79
3337,2023-03-20,"1:58:20",4.69,0.189,20,3,2023,79
3338,2023-03-20,"2:03:20",4.69,0.189,20,3,2023,79
3339,2023-03-20,"2:08:20",4.69,0.19,20,3,2023,79
3340,2023-03-20,"2:13:20",4.69,0.189,20,3,2023,79
3341,2023-03-20,"2:18:20",4.69,0.189,20,3,2023,79
3342,2023-03-20,"2:23:20",4.69,0.189,20,3,2023,79
3343,2023-03-20,"2:28:20",4.69,0.189,20,3,2023,79
3344,2023-03-20,"2:33:20",4.69,0.189,20,3,2023,79
3345,2023-03-20,"2:38:20",4.69,0.19,20,3,2023,79
3346,2023-03-20,"2:43:20",4.69,0.189,20,3,2023,79
3347,2023-03-20,"2:48:20",4.69,0.189,20,3,2023,79
3348,2023-03-20,"2:53:20",4.69,0.19,20,3,2023,79
3349,2023-03-20,"2:58:20",4.69,0.189,20,3,2023,79
3350,2023-03-20,"3:03:20",4.69,0.189,20,3,2023,79
3351,2023-03-20,"3:08:20",4.69,0.189,20,3,2023,79
3352,2023-03-20,"3:13:20",4.69,0.19,20,3,2023,79
3353,2023-03-20,"3:18:20",4.69,0.19,20,3,2023,79
3354,2023-03-20,"3:23:20",4.63,0.189,20,3,2023,79
3355,2023-03-20,"3:28:20",4.69,0.19,20,3,2023,79
3356,2023-03-20,"3:33:20",4.69,0.19,20,3,2023,79
3357,2023-03-20,"3:38:20",4.69,0.189,20,3,2023,79
3358,2023-03-20,"3:43:20",4.69,0.19,20,3,2023,79
3359,2023-03-20,"3:48:20",4.69,0.19,20,3,2023,79
3360,2023-03-20,"3:53:20",4.69,0.19,20,3,2023,79
3361,2023-03-20,"3:58:20",4.69,0.19,20,3,2023,79
3362,2023-03-20,"4:03:20",4.75,0.191,20,3,2023,79
3363,2023-03-20,"4:08:20",4.69,0.191,20,3,2023,79
3364,2023-03-20,"4:13:20",4.69,0.191,20,3,2023,79
3365,2023-03-20,"4:18:20",4.69,0.191,20,3,2023,79
3366,2023-03-20,"4:23:20",4.69,0.19,20,3,2023,79
3367,2023-03-20,"4:28:20",4.69,0.191,20,3,2023,79
3368,2023-03-20,"4:33:20",4.69,0.191,20,3,2023,79
3369,2023-03-20,"4:38:20",4.69,0.191,20,3,2023,79
3370,2023-03-20,"4:43:20",4.63,0.191,20,3,2023,79
3371,2023-03-20,"4:48:20",4.63,0.191,20,3,2023,79
3372,2023-03-20,"4:53:20",4.69,0.192,20,3,2023,79
3373,2023-03-20,"4:58:20",4.63,0.192,20,3,2023,79
3374,2023-03-20,"5:03:20",4.63,0.192,20,3,2023,79
3375,2023-03-20,"5:08:20",4.63,0.192,20,3,2023,79
3376,2023-03-20,"5:13:20",4.63,0.193,20,3,2023,79
3377,2023-03-20,"5:18:20",4.63,0.192,20,3,2023,79
3378,2023-03-20,"5:23:20",4.63,0.193,20,3,2023,79
3379,2023-03-20,"5:28:20",4.63,0.192,20,3,2023,79
3380,2023-03-20,"5:33:20",4.69,0.193,20,3,2023,79
3381,2023-03-20,"5:38:20",4.63,0.192,20,3,2023,79
3382,2023-03-20,"5:43:20",4.63,0.192,20,3,2023,79
3383,2023-03-20,"5:48:20",4.69,0.193,20,3,2023,79
3384,2023-03-20,"5:53:20",4.63,0.193,20,3,2023,79
3385,2023-03-20,"5:58:20",4.63,0.193,20,3,2023,79
3386,2023-03-20,"6:03:20",4.69,0.193,20,3,2023,79
3387,2023-03-20,"6:08:20",4.63,0.193,20,3,2023,79
3388,2023-03-20,"6:13:20",4.63,0.193,20,3,2023,79
3389,2023-03-20,"6:18:20",4.69,0.193,20,3,2023,79
3390,2023-03-20,"6:23:20",4.63,0.193,20,3,2023,79
3391,2023-03-20,"6:28:20",4.63,0.192,20,3,2023,79
3392,2023-03-20,"6:33:20",4.63,0.193,20,3,2023,79
3393,2023-03-20,"6:38:20",4.63,0.192,20,3,2023,79
3394,2023-03-20,"6:43:20",4.69,0.192,20,3,2023,79
3395,2023-03-20,"6:48:20",4.63,0.193,20,3,2023,79
3396,2023-03-20,"6:53:20",4.63,0.193,20,3,2023,79
3397,2023-03-20,"6:58:20",4.63,0.193,20,3,2023,79
3398,2023-03-20,"7:03:20",4.69,0.192,20,3,2023,79
3399,2023-03-20,"7:08:20",4.63,0.192,20,3,2023,79
3400,2023-03-20,"7:13:20",4.63,0.192,20,3,2023,79
3401,2023-03-20,"7:18:20",4.69,0.193,20,3,2023,79
3402,2023-03-20,"7:23:20",4.63,0.193,20,3,2023,79
3403,2023-03-20,"7:28:20",4.63,0.193,20,3,2023,79
3404,2023-03-20,"7:33:20",4.63,0.193,20,3,2023,79
3405,2023-03-20,"7:38:20",4.63,0.193,20,3,2023,79
3406,2023-03-20,"7:43:20",4.63,0.192,20,3,2023,79
3407,2023-03-20,"7:48:20",4.69,0.193,20,3,2023,79
3408,2023-03-20,"7:53:20",4.69,0.193,20,3,2023,79
3409,2023-03-20,"7:58:20",4.69,0.193,20,3,2023,79
3410,2023-03-20,"8:03:20",4.69,0.193,20,3,2023,79
3411,2023-03-20,"8:08:20",4.69,0.194,20,3,2023,79
3412,2023-03-20,"8:13:20",4.69,0.193,20,3,2023,79
3413,2023-03-20,"8:18:20",4.69,0.194,20,3,2023,79
3414,2023-03-20,"8:23:20",4.69,0.194,20,3,2023,79
3415,2023-03-20,"8:28:20",4.69,0.194,20,3,2023,79
3416,2023-03-20,"8:33:20",4.69,0.194,20,3,2023,79
3417,2023-03-20,"8:38:20",4.69,0.194,20,3,2023,79
3418,2023-03-20,"8:43:20",4.69,0.194,20,3,2023,79
3419,2023-03-20,"8:48:20",4.69,0.193,20,3,2023,79
3420,2023-03-20,"8:53:20",4.69,0.193,20,3,2023,79
3421,2023-03-20,"8:58:20",4.75,0.194,20,3,2023,79
3422,2023-03-20,"9:03:20",4.75,0.193,20,3,2023,79
3423,2023-03-20,"9:08:20",4.69,0.193,20,3,2023,79
3424,2023-03-20,"9:13:20",4.75,0.194,20,3,2023,79
3425,2023-03-20,"9:18:20",4.75,0.193,20,3,2023,79
3426,2023-03-20,"9:23:20",4.75,0.193,20,3,2023,79
3427,2023-03-20,"9:28:20",4.75,0.193,20,3,2023,79
3428,2023-03-20,"9:33:20",4.75,0.192,20,3,2023,79
3429,2023-03-20,"9:38:20",4.75,0.193,20,3,2023,79
3430,2023-03-20,"9:43:20",4.75,0.192,20,3,2023,79
3431,2023-03-20,"9:48:20",4.75,0.193,20,3,2023,79
3432,2023-03-20,"9:53:20",4.75,0.193,20,3,2023,79
3433,2023-03-20,"9:58:20",4.75,0.193,20,3,2023,79
3434,2023-03-20,"10:03:20",4.75,0.193,20,3,2023,79
3435,2023-03-20,"10:08:20",4.81,0.192,20,3,2023,79
3436,2023-03-20,"10:13:20",4.81,0.192,20,3,2023,79
3437,2023-03-20,"10:18:20",4.81,0.193,20,3,2023,79
3438,2023-03-20,"10:23:20",4.81,0.192,20,3,2023,79
3439,2023-03-20,"10:28:20",4.81,0.192,20,3,2023,79
3440,2023-03-20,"10:33:20",4.81,0.192,20,3,2023,79
3441,2023-03-20,"10:38:20",4.81,0.193,20,3,2023,79
3442,2023-03-20,"10:43:20",4.81,0.192,20,3,2023,79
3443,2023-03-20,"10:48:20",4.81,0.192,20,3,2023,79
3444,2023-03-20,"10:53:20",4.81,0.192,20,3,2023,79
3445,2023-03-20,"10:58:20",4.81,0.192,20,3,2023,79
3446,2023-03-20,"11:03:20",4.81,0.192,20,3,2023,79
3447,2023-03-20,"11:08:20",4.81,0.191,20,3,2023,79
3448,2023-03-20,"11:13:20",4.88,0.192,20,3,2023,79
3449,2023-03-20,"11:18:20",4.88,0.192,20,3,2023,79
3450,2023-03-20,"11:23:20",4.88,0.192,20,3,2023,79
3451,2023-03-20,"11:28:20",4.88,0.192,20,3,2023,79
3452,2023-03-20,"11:33:20",4.88,0.192,20,3,2023,79
3453,2023-03-20,"11:38:20",4.88,0.192,20,3,2023,79
3454,2023-03-20,"11:43:20",4.88,0.193,20,3,2023,79
3455,2023-03-20,"11:48:20",4.88,0.191,20,3,2023,79
3456,2023-03-20,"11:53:20",4.88,0.192,20,3,2023,79
3457,2023-03-20,"11:58:20",4.88,0.191,20,3,2023,79
3458,2023-03-20,"12:03:20",4.88,0.192,20,3,2023,79
3459,2023-03-20,"12:08:20",4.88,0.192,20,3,2023,79
3460,2023-03-20,"12:13:20",4.88,0.191,20,3,2023,79
3461,2023-03-20,"12:18:20",4.94,0.192,20,3,2023,79
3462,2023-03-20,"12:23:20",4.94,0.192,20,3,2023,79
3463,2023-03-20,"12:28:20",4.94,0.191,20,3,2023,79
3464,2023-03-20,"12:33:20",4.94,0.191,20,3,2023,79
3465,2023-03-20,"12:38:20",4.94,0.191,20,3,2023,79
3466,2023-03-20,"12:43:20",4.94,0.191,20,3,2023,79
3467,2023-03-20,"12:48:20",4.94,0.192,20,3,2023,79
3468,2023-03-20,"12:53:20",4.94,0.192,20,3,2023,79
3469,2023-03-20,"12:58:20",5,0.191,20,3,2023,79
3470,2023-03-20,"13:03:20",4.94,0.191,20,3,2023,79
3471,2023-03-20,"13:08:20",4.94,0.192,20,3,2023,79
3472,2023-03-20,"13:13:20",4.94,0.191,20,3,2023,79
3473,2023-03-20,"13:18:20",4.94,0.191,20,3,2023,79
3474,2023-03-20,"13:23:20",4.94,0.192,20,3,2023,79
3475,2023-03-20,"13:28:20",5,0.192,20,3,2023,79
3476,2023-03-20,"13:33:20",5,0.191,20,3,2023,79
3477,2023-03-20,"13:38:20",5,0.191,20,3,2023,79
3478,2023-03-20,"13:43:20",5,0.191,20,3,2023,79
3479,2023-03-20,"13:48:20",5,0.191,20,3,2023,79
3480,2023-03-20,"13:53:20",4.94,0.191,20,3,2023,79
3481,2023-03-20,"13:58:20",5,0.192,20,3,2023,79
3482,2023-03-20,"14:03:20",4.94,0.191,20,3,2023,79
3483,2023-03-20,"14:08:20",4.94,0.192,20,3,2023,79
3484,2023-03-20,"14:13:20",5,0.191,20,3,2023,79
3485,2023-03-20,"14:18:20",5,0.191,20,3,2023,79
3486,2023-03-20,"14:23:20",5,0.191,20,3,2023,79
3487,2023-03-20,"14:28:20",5,0.191,20,3,2023,79
3488,2023-03-20,"14:33:20",5,0.191,20,3,2023,79
3489,2023-03-20,"14:38:20",5,0.191,20,3,2023,79
3490,2023-03-20,"14:43:20",5,0.191,20,3,2023,79
3491,2023-03-20,"14:48:20",5,0.19,20,3,2023,79
3492,2023-03-20,"14:53:20",5,0.191,20,3,2023,79
3493,2023-03-20,"14:58:20",5,0.191,20,3,2023,79
3494,2023-03-20,"15:03:20",5,0.191,20,3,2023,79
3495,2023-03-20,"15:08:20",5.06,0.19,20,3,2023,79
3496,2023-03-20,"15:13:20",5.06,0.191,20,3,2023,79
3497,2023-03-20,"15:18:20",5.06,0.191,20,3,2023,79
3498,2023-03-20,"15:23:20",5.06,0.191,20,3,2023,79
3499,2023-03-20,"15:28:20",5.06,0.191,20,3,2023,79
3500,2023-03-20,"15:33:20",5,0.191,20,3,2023,79
3501,2023-03-20,"15:38:20",5,0.191,20,3,2023,79
3502,2023-03-20,"15:43:20",5,0.191,20,3,2023,79
3503,2023-03-20,"15:48:20",5,0.192,20,3,2023,79
3504,2023-03-20,"15:53:20",5,0.19,20,3,2023,79
3505,2023-03-20,"15:58:20",5,0.191,20,3,2023,79
3506,2023-03-20,"16:03:20",5.06,0.191,20,3,2023,79
3507,2023-03-20,"16:08:20",5.06,0.191,20,3,2023,79
3508,2023-03-20,"16:13:20",5,0.191,20,3,2023,79
3509,2023-03-20,"16:18:20",5,0.191,20,3,2023,79
3510,2023-03-20,"16:23:20",5.06,0.191,20,3,2023,79
3511,2023-03-20,"16:28:20",5.06,0.191,20,3,2023,79
3512,2023-03-20,"16:33:20",5.06,0.191,20,3,2023,79
3513,2023-03-20,"16:38:20",5,0.19,20,3,2023,79
3514,2023-03-20,"16:43:20",5,0.191,20,3,2023,79
3515,2023-03-20,"16:48:20",5,0.191,20,3,2023,79
3516,2023-03-20,"16:53:20",5.06,0.191,20,3,2023,79
3517,2023-03-20,"16:58:20",5,0.191,20,3,2023,79
3518,2023-03-20,"17:03:20",5,0.191,20,3,2023,79
3519,2023-03-20,"17:08:20",5,0.191,20,3,2023,79
3520,2023-03-20,"17:13:20",5,0.191,20,3,2023,79
3521,2023-03-20,"17:18:20",5,0.191,20,3,2023,79
3522,2023-03-20,"17:23:20",5,0.191,20,3,2023,79
3523,2023-03-20,"17:28:20",5,0.191,20,3,2023,79
3524,2023-03-20,"17:33:20",5,0.19,20,3,2023,79
3525,2023-03-20,"17:38:20",5,0.19,20,3,2023,79
3526,2023-03-20,"17:43:20",5,0.191,20,3,2023,79
3527,2023-03-20,"17:48:20",5,0.19,20,3,2023,79
3528,2023-03-20,"17:53:20",5,0.191,20,3,2023,79
3529,2023-03-20,"17:58:20",5,0.191,20,3,2023,79
3530,2023-03-20,"18:03:20",5,0.19,20,3,2023,79
3531,2023-03-20,"18:08:20",5,0.19,20,3,2023,79
3532,2023-03-20,"18:13:20",4.94,0.191,20,3,2023,79
3533,2023-03-20,"18:18:20",5,0.19,20,3,2023,79
3534,2023-03-20,"18:23:20",5,0.19,20,3,2023,79
3535,2023-03-20,"18:28:20",4.94,0.191,20,3,2023,79
3536,2023-03-20,"18:33:20",5,0.191,20,3,2023,79
3537,2023-03-20,"18:38:20",4.94,0.191,20,3,2023,79
3538,2023-03-20,"18:43:20",5,0.191,20,3,2023,79
3539,2023-03-20,"18:48:20",5,0.19,20,3,2023,79
3540,2023-03-20,"18:53:20",4.94,0.19,20,3,2023,79
3541,2023-03-20,"18:58:20",4.94,0.19,20,3,2023,79
3542,2023-03-20,"19:03:20",5,0.19,20,3,2023,79
3543,2023-03-20,"19:08:20",5,0.19,20,3,2023,79
3544,2023-03-20,"19:13:20",5,0.191,20,3,2023,79
3545,2023-03-20,"19:18:20",5,0.19,20,3,2023,79
3546,2023-03-20,"19:23:20",5,0.19,20,3,2023,79
3547,2023-03-20,"19:28:20",4.94,0.191,20,3,2023,79
3548,2023-03-20,"19:33:20",5,0.19,20,3,2023,79
3549,2023-03-20,"19:38:20",4.94,0.19,20,3,2023,79
3550,2023-03-20,"19:43:20",5,0.19,20,3,2023,79
3551,2023-03-20,"19:48:20",5,0.19,20,3,2023,79
3552,2023-03-20,"19:53:20",4.94,0.189,20,3,2023,79
3553,2023-03-20,"19:58:20",5,0.19,20,3,2023,79
3554,2023-03-20,"20:03:20",5,0.19,20,3,2023,79
3555,2023-03-20,"20:08:20",5,0.19,20,3,2023,79
3556,2023-03-20,"20:13:20",5,0.189,20,3,2023,79
3557,2023-03-20,"20:18:20",5,0.19,20,3,2023,79
3558,2023-03-20,"20:23:20",5,0.189,20,3,2023,79
3559,2023-03-20,"20:28:20",4.94,0.19,20,3,2023,79
3560,2023-03-20,"20:33:20",5,0.19,20,3,2023,79
3561,2023-03-20,"20:38:20",4.94,0.19,20,3,2023,79
3562,2023-03-20,"20:43:20",4.94,0.189,20,3,2023,79
3563,2023-03-20,"20:48:20",5,0.189,20,3,2023,79
3564,2023-03-20,"20:53:20",5,0.19,20,3,2023,79
3565,2023-03-20,"20:58:20",5,0.19,20,3,2023,79
3566,2023-03-20,"21:03:20",5,0.19,20,3,2023,79
3567,2023-03-20,"21:08:20",4.94,0.189,20,3,2023,79
3568,2023-03-20,"21:13:20",4.94,0.189,20,3,2023,79
3569,2023-03-20,"21:18:20",4.94,0.189,20,3,2023,79
3570,2023-03-20,"21:23:20",4.94,0.189,20,3,2023,79
3571,2023-03-20,"21:28:20",4.94,0.189,20,3,2023,79
3572,2023-03-20,"21:33:20",4.94,0.189,20,3,2023,79
3573,2023-03-20,"21:38:20",4.94,0.189,20,3,2023,79
3574,2023-03-20,"21:43:20",4.94,0.189,20,3,2023,79
3575,2023-03-20,"21:48:20",4.94,0.19,20,3,2023,79
3576,2023-03-20,"21:53:20",4.94,0.189,20,3,2023,79
3577,2023-03-20,"21:58:20",4.94,0.189,20,3,2023,79
3578,2023-03-20,"22:03:20",4.94,0.189,20,3,2023,79
3579,2023-03-20,"22:08:20",4.88,0.189,20,3,2023,79
3580,2023-03-20,"22:13:20",4.88,0.189,20,3,2023,79
3581,2023-03-20,"22:18:20",4.88,0.189,20,3,2023,79
3582,2023-03-20,"22:23:20",4.88,0.19,20,3,2023,79
3583,2023-03-20,"22:28:20",4.88,0.189,20,3,2023,79
3584,2023-03-20,"22:33:20",4.88,0.189,20,3,2023,79
3585,2023-03-20,"22:38:20",4.88,0.189,20,3,2023,79
3586,2023-03-20,"22:43:20",4.88,0.189,20,3,2023,79
3587,2023-03-20,"22:48:20",4.88,0.189,20,3,2023,79
3588,2023-03-20,"22:53:20",4.88,0.188,20,3,2023,79
3589,2023-03-20,"22:58:20",4.88,0.189,20,3,2023,79
3590,2023-03-20,"23:03:20",4.88,0.189,20,3,2023,79
3591,2023-03-20,"23:08:20",4.88,0.188,20,3,2023,79
3592,2023-03-20,"23:13:20",4.88,0.188,20,3,2023,79
3593,2023-03-20,"23:18:20",4.88,0.188,20,3,2023,79
3594,2023-03-20,"23:23:20",4.88,0.189,20,3,2023,79
3595,2023-03-20,"23:28:20",4.81,0.188,20,3,2023,79
3596,2023-03-20,"23:33:20",4.88,0.188,20,3,2023,79
3597,2023-03-20,"23:38:20",4.88,0.188,20,3,2023,79
3598,2023-03-20,"23:43:20",4.81,0.189,20,3,2023,79
3599,2023-03-20,"23:48:20",4.88,0.188,20,3,2023,79
3600,2023-03-20,"23:53:20",4.81,0.188,20,3,2023,79
3601,2023-03-20,"23:58:20",4.88,0.188,20,3,2023,79
3602,2023-03-21,"0:03:20",4.88,0.188,21,3,2023,80
3603,2023-03-21,"0:08:20",4.88,0.188,21,3,2023,80
3604,2023-03-21,"0:13:20",4.94,0.187,21,3,2023,80
3605,2023-03-21,"0:18:20",4.88,0.188,21,3,2023,80
3606,2023-03-21,"0:23:20",4.94,0.188,21,3,2023,80
3607,2023-03-21,"0:28:20",4.88,0.188,21,3,2023,80
3608,2023-03-21,"0:33:20",4.88,0.188,21,3,2023,80
3609,2023-03-21,"0:38:20",4.88,0.188,21,3,2023,80
3610,2023-03-21,"0:43:20",4.88,0.187,21,3,2023,80
3611,2023-03-21,"0:48:20",4.88,0.188,21,3,2023,80
3612,2023-03-21,"0:53:20",4.88,0.187,21,3,2023,80
3613,2023-03-21,"0:58:20",4.88,0.187,21,3,2023,80
3614,2023-03-21,"1:03:20",4.88,0.188,21,3,2023,80
3615,2023-03-21,"1:08:20",4.94,0.187,21,3,2023,80
3616,2023-03-21,"1:13:20",4.94,0.187,21,3,2023,80
3617,2023-03-21,"1:18:20",4.94,0.187,21,3,2023,80
3618,2023-03-21,"1:23:20",4.94,0.188,21,3,2023,80
3619,2023-03-21,"1:28:20",4.94,0.187,21,3,2023,80
3620,2023-03-21,"1:33:20",4.94,0.187,21,3,2023,80
3621,2023-03-21,"1:38:20",4.94,0.187,21,3,2023,80
3622,2023-03-21,"1:43:20",4.94,0.188,21,3,2023,80
3623,2023-03-21,"1:48:20",4.94,0.188,21,3,2023,80
3624,2023-03-21,"1:53:20",4.88,0.188,21,3,2023,80
3625,2023-03-21,"1:58:20",4.94,0.187,21,3,2023,80
3626,2023-03-21,"2:03:20",4.88,0.187,21,3,2023,80
3627,2023-03-21,"2:08:20",4.88,0.187,21,3,2023,80
3628,2023-03-21,"2:13:20",4.88,0.187,21,3,2023,80
3629,2023-03-21,"2:18:20",4.81,0.187,21,3,2023,80
3630,2023-03-21,"2:23:20",4.88,0.187,21,3,2023,80
3631,2023-03-21,"2:28:20",4.88,0.187,21,3,2023,80
3632,2023-03-21,"2:33:20",4.88,0.187,21,3,2023,80
3633,2023-03-21,"2:38:20",4.88,0.187,21,3,2023,80
3634,2023-03-21,"2:43:20",4.88,0.187,21,3,2023,80
3635,2023-03-21,"2:48:20",4.88,0.188,21,3,2023,80
3636,2023-03-21,"2:53:20",4.88,0.187,21,3,2023,80
3637,2023-03-21,"2:58:20",4.88,0.187,21,3,2023,80
3638,2023-03-21,"3:03:20",4.88,0.187,21,3,2023,80
3639,2023-03-21,"3:08:20",4.81,0.188,21,3,2023,80
3640,2023-03-21,"3:13:20",4.88,0.187,21,3,2023,80
3641,2023-03-21,"3:18:20",4.81,0.186,21,3,2023,80
3642,2023-03-21,"3:23:20",4.81,0.186,21,3,2023,80
3643,2023-03-21,"3:28:20",4.81,0.186,21,3,2023,80
3644,2023-03-21,"3:33:20",4.88,0.186,21,3,2023,80
3645,2023-03-21,"3:38:20",4.81,0.186,21,3,2023,80
3646,2023-03-21,"3:43:20",4.81,0.187,21,3,2023,80
3647,2023-03-21,"3:48:20",4.81,0.186,21,3,2023,80
3648,2023-03-21,"3:53:20",4.75,0.186,21,3,2023,80
3649,2023-03-21,"3:58:20",4.81,0.186,21,3,2023,80
3650,2023-03-21,"4:03:20",4.81,0.187,21,3,2023,80
3651,2023-03-21,"4:08:20",4.75,0.186,21,3,2023,80
3652,2023-03-21,"4:13:20",4.75,0.186,21,3,2023,80
3653,2023-03-21,"4:18:20",4.75,0.186,21,3,2023,80
3654,2023-03-21,"4:23:20",4.75,0.186,21,3,2023,80
3655,2023-03-21,"4:28:20",4.75,0.186,21,3,2023,80
3656,2023-03-21,"4:33:20",4.75,0.186,21,3,2023,80
3657,2023-03-21,"4:38:20",4.75,0.186,21,3,2023,80
3658,2023-03-21,"4:43:20",4.75,0.186,21,3,2023,80
3659,2023-03-21,"4:48:20",4.75,0.186,21,3,2023,80
3660,2023-03-21,"4:53:20",4.75,0.186,21,3,2023,80
3661,2023-03-21,"4:58:20",4.75,0.186,21,3,2023,80
3662,2023-03-21,"5:03:20",4.75,0.186,21,3,2023,80
3663,2023-03-21,"5:08:20",4.75,0.186,21,3,2023,80
3664,2023-03-21,"5:13:20",4.75,0.185,21,3,2023,80
3665,2023-03-21,"5:18:20",4.75,0.186,21,3,2023,80
3666,2023-03-21,"5:23:20",4.69,0.186,21,3,2023,80
3667,2023-03-21,"5:28:20",4.69,0.185,21,3,2023,80
3668,2023-03-21,"5:33:20",4.69,0.185,21,3,2023,80
3669,2023-03-21,"5:38:20",4.69,0.185,21,3,2023,80
3670,2023-03-21,"5:43:20",4.69,0.185,21,3,2023,80
3671,2023-03-21,"5:48:20",4.69,0.185,21,3,2023,80
3672,2023-03-21,"5:53:20",4.69,0.185,21,3,2023,80
3673,2023-03-21,"5:58:20",4.69,0.186,21,3,2023,80
3674,2023-03-21,"6:03:20",4.69,0.185,21,3,2023,80
3675,2023-03-21,"6:08:20",4.69,0.186,21,3,2023,80
3676,2023-03-21,"6:13:20",4.69,0.185,21,3,2023,80
3677,2023-03-21,"6:18:20",4.69,0.186,21,3,2023,80
3678,2023-03-21,"6:23:20",4.69,0.185,21,3,2023,80
3679,2023-03-21,"6:28:20",4.69,0.185,21,3,2023,80
3680,2023-03-21,"6:33:20",4.75,0.185,21,3,2023,80
3681,2023-03-21,"6:38:20",4.69,0.185,21,3,2023,80
3682,2023-03-21,"6:43:20",4.69,0.185,21,3,2023,80
3683,2023-03-21,"6:48:20",4.69,0.185,21,3,2023,80
3684,2023-03-21,"6:53:20",4.75,0.185,21,3,2023,80
3685,2023-03-21,"6:58:20",4.75,0.184,21,3,2023,80
3686,2023-03-21,"7:03:20",4.75,0.185,21,3,2023,80
3687,2023-03-21,"7:08:20",4.75,0.185,21,3,2023,80
3688,2023-03-21,"7:13:20",4.75,0.185,21,3,2023,80
3689,2023-03-21,"7:18:20",4.75,0.185,21,3,2023,80
3690,2023-03-21,"7:23:20",4.75,0.185,21,3,2023,80
3691,2023-03-21,"7:28:20",4.75,0.184,21,3,2023,80
3692,2023-03-21,"7:33:20",4.75,0.185,21,3,2023,80
3693,2023-03-21,"7:38:20",4.75,0.184,21,3,2023,80
3694,2023-03-21,"7:43:20",4.75,0.184,21,3,2023,80
3695,2023-03-21,"7:48:20",4.75,0.184,21,3,2023,80
3696,2023-03-21,"7:53:20",4.75,0.184,21,3,2023,80
3697,2023-03-21,"7:58:20",4.75,0.184,21,3,2023,80
3698,2023-03-21,"8:03:20",4.75,0.184,21,3,2023,80
3699,2023-03-21,"8:08:20",4.75,0.184,21,3,2023,80
3700,2023-03-21,"8:13:20",4.75,0.184,21,3,2023,80
3701,2023-03-21,"8:18:20",4.75,0.184,21,3,2023,80
3702,2023-03-21,"8:23:20",4.81,0.184,21,3,2023,80
3703,2023-03-21,"8:28:20",4.81,0.184,21,3,2023,80
3704,2023-03-21,"8:33:20",4.81,0.183,21,3,2023,80
3705,2023-03-21,"8:38:20",4.81,0.184,21,3,2023,80
3706,2023-03-21,"8:43:20",4.81,0.184,21,3,2023,80
3707,2023-03-21,"8:48:20",4.81,0.184,21,3,2023,80
3708,2023-03-21,"8:53:20",4.81,0.184,21,3,2023,80
3709,2023-03-21,"8:58:20",4.81,0.184,21,3,2023,80
3710,2023-03-21,"9:03:20",4.81,0.184,21,3,2023,80
3711,2023-03-21,"9:08:20",4.81,0.184,21,3,2023,80
3712,2023-03-21,"9:13:20",4.81,0.184,21,3,2023,80
3713,2023-03-21,"9:18:20",4.88,0.184,21,3,2023,80
3714,2023-03-21,"9:23:20",4.81,0.183,21,3,2023,80
3715,2023-03-21,"9:28:20",4.81,0.184,21,3,2023,80
3716,2023-03-21,"9:33:20",4.81,0.184,21,3,2023,80
3717,2023-03-21,"9:38:20",4.88,0.184,21,3,2023,80
3718,2023-03-21,"9:43:20",4.88,0.183,21,3,2023,80
3719,2023-03-21,"9:48:20",4.88,0.184,21,3,2023,80
3720,2023-03-21,"9:53:20",4.81,0.183,21,3,2023,80
3721,2023-03-21,"9:58:20",4.88,0.184,21,3,2023,80
3722,2023-03-21,"10:03:20",4.88,0.184,21,3,2023,80
3723,2023-03-21,"10:08:20",4.88,0.183,21,3,2023,80
3724,2023-03-21,"10:13:20",4.81,0.183,21,3,2023,80
3725,2023-03-21,"10:18:20",4.88,0.184,21,3,2023,80
3726,2023-03-21,"10:23:20",4.88,0.184,21,3,2023,80
3727,2023-03-21,"10:28:20",4.88,0.183,21,3,2023,80
3728,2023-03-21,"10:33:20",4.88,0.182,21,3,2023,80
3729,2023-03-21,"10:38:20",4.88,0.183,21,3,2023,80
3730,2023-03-21,"10:43:20",4.88,0.184,21,3,2023,80
3731,2023-03-21,"10:48:20",4.88,0.183,21,3,2023,80
3732,2023-03-21,"10:53:20",4.88,0.183,21,3,2023,80
3733,2023-03-21,"10:58:20",4.88,0.184,21,3,2023,80
3734,2023-03-21,"11:03:20",4.88,0.183,21,3,2023,80
3735,2023-03-21,"11:08:20",4.88,0.183,21,3,2023,80
3736,2023-03-21,"11:13:20",4.88,0.183,21,3,2023,80
